stno,yyyymmdd,TX01,PP01,GR01,wind,,
466920,19870709,29.3,0,16.37,1.791666667,,
466920,19870710,30,0,18.03,1.741666667,,
466920,19870711,30.4,0,23.66,2.495833333,,
466920,19870712,29.7,0,20.75,3.083333333,,
466920,19870713,29.1,0.3,17.08,3.429166667,,
466920,19870714,27.3,61.8,7.87,3.579166667,,
466920,19870715,29.9,0,21.63,2.325,,
466920,19870716,27.5,51.5,6.65,1.554166667,,
466920,19870717,28.5,-9998,16.71,1.466666667,,
466920,19870718,29,0.5,14.93,1.7125,,
466920,19870719,29.5,0,17.88,1.545833333,,
466920,19870720,29.9,0,18.5,2.029166667,,
466920,19870721,29.2,3,15.32,3.083333333,,
466920,19870722,29.1,109,17.47,1.608333333,,
466920,19870723,29,13,17.12,1.345833333,,
466920,19870724,27.4,25.5,7.83,0.9625,,
466920,19870725,29.5,0,22.76,2.691666667,,
466920,19870726,28.5,1,12.39,3.995833333,,
466920,19870727,26.5,52.5,4.29,3.8375,,
466920,19870728,27.7,9,13.05,1.258333333,,
466920,19870729,28.3,-9998,14.47,1.45,,
466920,19870730,29.7,0.1,19.3,1.945833333,,
466920,19870731,29.8,0,12.07,1.291666667,,
466920,19870801,30.5,0,22.88,2.4,,
466920,19870802,30.6,0,22.96,2.375,,
466920,19870803,30.8,0,24.71,2.504166667,,
466920,19870804,30.9,0,25.23,2.2,,
466920,19870805,31.5,0,24.62,1.720833333,,
466920,19870806,30.7,0,18.23,1.929166667,,
466920,19870807,31.2,0,23.49,2.245833333,,
466920,19870808,31,0.2,22,1.9375,,
466920,19870809,29.2,0.1,18.87,2.070833333,,
466920,19870810,26.4,8.4,9.03,1.804166667,,
466920,19870811,27.6,9.5,19.98,2.475,,
466920,19870812,29.4,0,22.82,3.6,,
466920,19870813,29.5,0,25.28,4.8375,,
466920,19870814,30.2,0,14.5,1.795833333,,
466920,19870815,29.2,35.5,15.75,1.641666667,,
466920,19870816,29.6,0,19.57,1.654166667,,
466920,19870817,28.9,4.4,15.71,1.7375,,
466920,19870818,29.7,-9998,19.38,2.2375,,
466920,19870819,30.2,0,17.13,1.595833333,,
466920,19870820,30.1,0,15.16,1.491666667,,
466920,19870821,29.5,0,12.07,1.620833333,,
466920,19870822,29.6,0,15.15,1.7875,,
466920,19870823,30.2,0,23.24,1.85,,
466920,19870824,30,0.2,12.92,1.533333333,,
466920,19870825,30,0,16.36,2.004166667,,
466920,19870826,29.4,0.9,13.55,1.966666667,,
466920,19870827,30,0,17.58,2.216666667,,
466920,19870828,30.9,0,23.52,2.291666667,,
466920,19870829,29.9,0,20.14,3.470833333,,
466920,19870830,31.5,0,19.57,3.854166667,,
466920,19870831,28,54.5,4.8,1.345833333,,
466920,19870901,28.2,0,16.52,1.866666667,,
466920,19870902,29,1.9,15.12,2.2125,,
466920,19870903,30.4,0,20.55,3.1875,,
466920,19870904,30.5,0,15.87,2.258333333,,
466920,19870905,30.3,0,16.53,1.529166667,,
466920,19870906,27,126.9,1.53,2.220833333,,
466920,19870907,26.3,1.9,7.71,3.566666667,,
466920,19870908,25,15,3.73,5.079166667,,
466920,19870909,26.9,103.5,6.39,7.129166667,,
466920,19870910,27.9,31.5,6.15,5.595833333,,
466920,19870911,28.3,0,13.69,1.9875,,
466920,19870912,29.5,0,24.32,3.370833333,,
466920,19870913,27.1,3.4,8.56,2.245833333,,
466920,19870914,26.5,0,22.42,2.366666667,,
466920,19870915,23.7,6.5,4.46,1.154166667,,
466920,19870916,24.9,-9998,11.9,1.645833333,,
466920,19870917,24.9,0,19.78,1.9375,,
466920,19870918,25.1,0,20.16,2.970833333,,
466920,19870919,24.8,0,19.51,2.791666667,,
466920,19870920,25.4,0.5,11.29,4.120833333,,
466920,19870921,23.6,3.3,4.59,1.041666667,,
466920,19870922,23.7,69,4.79,1.808333333,,
466920,19870923,22.8,27.7,4.53,1.0375,,
466920,19870924,25.3,0,22.51,1.825,,
466920,19870925,26,-9998,20.28,2.604166667,,
466920,19870926,21.6,18,3.52,3.15,,
466920,19870927,22.3,1,5.31,2.879166667,,
466920,19870928,23.9,0,9.03,3.8375,,
466920,19870929,24.8,0,22.56,3.741666667,,
466920,19870930,24.5,0,22.34,2.629166667,,
466920,19871001,25,0,16.26,3.029166667,,
466920,19871002,25,0,17.1,2.95,,
466920,19871003,25.3,0,23.39,3.4,,
466920,19871004,26,0,20.86,3.641666667,,
466920,19871005,27,0,16.65,1.595833333,,
466920,19871006,27.1,0,15.26,2.058333333,,
466920,19871007,27,0,15.48,2.65,,
466920,19871008,27,-9998,11.34,3.016666667,,
466920,19871009,26.9,0,13.1,3.9625,,
466920,19871010,26.8,0,10.44,1.266666667,,
466920,19871011,26.6,0,9.74,1.970833333,,
466920,19871012,26.7,0,13.74,4.716666667,,
466920,19871013,27.5,0,21.09,5.1125,,
466920,19871014,27.2,0,21.13,4.125,,
466920,19871015,26.7,0,10.57,1.904166667,,
466920,19871016,26.3,0,9.5,1.9875,,
466920,19871017,26.3,0,18.2,3.708333333,,
466920,19871018,26.4,0,18.14,3.829166667,,
466920,19871019,23.1,0,5.31,5.283333333,,
466920,19871020,24.9,0,16.14,4.954166667,,
466920,19871021,27,0,15.45,2.566666667,,
466920,19871022,25.4,3,8.51,3.204166667,,
466920,19871023,24.4,22.7,4.91,5.420833333,,
466920,19871024,23.5,222,2.74,6.1625,,
466920,19871025,26,54,8.61,3.75,,
466920,19871026,24.5,31.3,3.51,2.425,,
466920,19871027,24.4,5.5,5.62,3.841666667,,
466920,19871028,27.2,2.5,18.48,3.975,,
466920,19871029,27,0,14.76,1.120833333,,
466920,19871030,26.6,0,14.13,1.416666667,,
466920,19871031,27.3,0,13.67,3.158333333,,
466920,19871101,28,0,14.56,1.341666667,,
466920,19871102,27,0,12.79,2.641666667,,
466920,19871103,23.7,-9998,11.03,4.516666667,,
466920,19871104,22.3,-9998,4.03,3.329166667,,
466920,19871105,21,-9998,5.54,4.308333333,,
466920,19871106,20.5,0.3,3.2,4.241666667,,
466920,19871107,20.4,7,3.51,3.0375,,
466920,19871108,20.6,0,4.62,4.058333333,,
466920,19871109,20.7,-9998,5.1,3.854166667,,
466920,19871110,22.8,-9998,5.3,4.395833333,,
466920,19871111,24.8,0.7,11.55,3.966666667,,
466920,19871112,25,-9998,12.03,1.2,,
466920,19871113,22.7,5.5,5.52,2.208333333,,
466920,19871114,22.1,0.6,10.71,3.454166667,,
466920,19871115,23.1,0,14.43,5.154166667,,
466920,19871116,22.6,-9998,7.66,4.491666667,,
466920,19871117,24.3,0,9.72,1.7375,,
466920,19871118,22.8,0.4,8.26,3.45,,
466920,19871119,20.4,2.7,5.34,4.5625,,
466920,19871120,21.6,7.5,5.31,3.916666667,,
466920,19871121,24.7,0,13.62,3.279166667,,
466920,19871122,23.9,2.8,9.32,3.4125,,
466920,19871123,22.9,-9998,3.34,2.958333333,,
466920,19871124,22.7,0,14.03,6.05,,
466920,19871125,25.8,0,16.39,5.175,,
466920,19871126,26.7,0,16.22,1.95,,
466920,19871127,24.8,-9998,8.56,1.695833333,,
466920,19871128,18.3,0.2,4.74,5.891666667,,
466920,19871129,15.8,38,2.66,4.429166667,,
466920,19871130,16,11.2,4.87,4.229166667,,
466920,19871201,14,4.5,1.24,3.120833333,,
466920,19871202,14,0.2,3.72,2.875,,
466920,19871203,15.4,12,1.93,2.683333333,,
466920,19871204,15.7,12.3,3.43,2.158333333,,
466920,19871205,14.7,18,1.45,2.033333333,,
466920,19871206,11.8,0,4.42,2.2625,,
466920,19871207,15.9,0,11.98,3.941666667,,
466920,19871208,17.8,0,6.71,3.504166667,,
466920,19871209,18.9,0,9.74,4.316666667,,
466920,19871210,18.5,9.8,2.1,2.720833333,,
466920,19871211,16.9,3.1,1.93,2.004166667,,
466920,19871212,14.1,0.5,1.84,1.720833333,,
466920,19871213,15,0,14.59,3.225,,
466920,19871214,17,1.4,3.85,4.508333333,,
466920,19871215,18.8,0,5.82,1.754166667,,
466920,19871216,15.3,1,1.41,2.533333333,,
466920,19871217,16.6,1,5.49,3.825,,
466920,19871218,19.2,0.4,8.43,4.466666667,,
466920,19871219,21.6,0.6,11.76,3.754166667,,
466920,19871220,17.6,2.5,2.74,2.4,,
466920,19871221,16.3,0,10.3,3.016666667,,
466920,19871222,17.1,0,15.79,3.908333333,,
466920,19871223,19.5,0,15.64,3.620833333,,
466920,19871224,22.1,0,15.5,5.15,,
466920,19871225,21.7,0,10.78,1.3875,,
466920,19871226,22.1,-9998,11.41,1.066666667,,
466920,19871227,22.3,0,6.87,0.683333333,,
466920,19871228,21.8,0,10.35,1.0625,,
466920,19871229,22.1,0,10.2,1.0875,,
466920,19871230,18.3,-9998,2.71,4.320833333,,
466920,19871231,18.5,0,9.78,5.795833333,,
466920,19880101,21.1,0.1,6.76,3.720833333,,
466920,19880102,20.6,0,6.1,4.125,,
466920,19880103,19.9,0,13.52,4.516666667,,
466920,19880104,20.3,0,13.7,3.2875,,
466920,19880105,16.1,0.1,1.59,2.129166667,,
466920,19880106,15.9,-9998,5.4,4.020833333,,
466920,19880107,17.8,-9998,7.44,1.125,,
466920,19880108,17.4,0,2.58,3.141666667,,
466920,19880109,16.5,7,3.14,4.841666667,,
466920,19880110,14.7,8.2,3.18,4.583333333,,
466920,19880111,15.6,0.6,3.27,4.354166667,,
466920,19880112,16.5,0.8,3.51,2.291666667,,
466920,19880113,19.1,0,15.2,4.945833333,,
466920,19880114,19,0,13.86,1.716666667,,
466920,19880115,18.6,-9998,6.4,2.541666667,,
466920,19880116,17.5,0,2.73,4.233333333,,
466920,19880117,16.4,-9998,5.6,4.4375,,
466920,19880118,15.3,18.5,2.53,4.020833333,,
466920,19880119,15.6,15.8,3.77,3.8875,,
466920,19880120,18.4,2.1,9.75,3.858333333,,
466920,19880121,19.7,0,8.99,1.4625,,
466920,19880122,20.2,0,13.25,2.283333333,,
466920,19880123,12.9,0.3,2.05,5.870833333,,
466920,19880124,13.3,1.4,2.65,4.2625,,
466920,19880125,14.9,-9998,3.54,1.625,,
466920,19880126,16.8,0.2,2.61,0.9,,
466920,19880127,16.9,0.5,4.63,2.483333333,,
466920,19880128,18.4,-9998,4.63,2.120833333,,
466920,19880129,19.4,0.2,7.13,2.904166667,,
466920,19880130,20.2,1.8,12.42,2.941666667,,
466920,19880131,15.7,45.6,2.99,3.170833333,,
466920,19880201,17,27.7,1.96,2.545833333,,
466920,19880202,14.8,18.7,1.71,2.520833333,,
466920,19880203,14.3,2,3.17,4.233333333,,
466920,19880204,15.8,1.4,3.59,1.4875,,
466920,19880205,18.6,0,12.62,0.983333333,,
466920,19880206,16.5,0.2,4.16,5.125,,
466920,19880207,14.4,0.9,4.06,5.5625,,
466920,19880208,13.9,-9998,7.48,5.583333333,,
466920,19880209,14.1,17.7,2.23,4.058333333,,
466920,19880210,14.7,1,7.81,4.829166667,,
466920,19880211,16,0.2,2.53,1.866666667,,
466920,19880212,17.6,0,17.54,4.283333333,,
466920,19880213,19.1,-9998,7.79,1.266666667,,
466920,19880214,17.8,-9998,2.26,2.133333333,,
466920,19880215,15,-9998,5.51,5.1625,,
466920,19880216,15.9,0.2,13.53,4.983333333,,
466920,19880217,13.4,0.7,5.42,3.1125,,
466920,19880218,10.9,0.8,1.77,3.716666667,,
466920,19880219,15.2,1,7.06,4.5125,,
466920,19880220,14.7,15.2,5.53,2.7625,,
466920,19880221,16.3,0,16.85,4.591666667,,
466920,19880222,19.7,0,18.93,2.120833333,,
466920,19880223,19.7,0,20.5,3.304166667,,
466920,19880224,18.5,-9998,11.73,5.533333333,,
466920,19880225,21,-9998,20.62,4.5125,,
466920,19880226,19.5,0.4,5.92,1.620833333,,
466920,19880227,17.9,3.4,2.49,2.683333333,,
466920,19880228,18.6,3.8,11.05,3.9875,,
466920,19880229,18.6,6,-9999,2.295833333,,
466920,19880301,17.3,4.8,5.06,3.191666667,,
466920,19880302,14.7,3.6,3.6,3.083333333,,
466920,19880303,12.5,33,1.54,4.204166667,,
466920,19880304,13,40.7,1.88,2.9375,,
466920,19880305,13.3,5,2.47,3.3375,,
466920,19880306,13.3,4.2,2.99,2.4375,,
466920,19880307,10.9,2.4,1.45,3.45,,
466920,19880308,11.3,8.4,2.23,3.195833333,,
466920,19880309,13.5,1.6,2.58,3.820833333,,
466920,19880310,19.6,0,20.82,4.05,,
466920,19880311,20.8,0,17.57,1.345833333,,
466920,19880312,22.4,0,11.95,1.204166667,,
466920,19880313,24.8,0,19.98,1.891666667,,
466920,19880314,26.1,0,22.93,2.675,,
466920,19880315,20,0,4.46,3.825,,
466920,19880316,16.5,-9998,4.41,2.2625,,
466920,19880317,15.1,21,2.67,4.416666667,,
466920,19880318,16.3,22.4,1.51,4.025,,
466920,19880319,16.6,9.3,1.46,2.604166667,,
466920,19880320,16.3,-9998,5.31,1.2375,,
466920,19880321,17.1,-9998,2.96,1.208333333,,
466920,19880322,16.2,3,4.1,3.841666667,,
466920,19880323,16.7,8.5,8.86,4.45,,
466920,19880324,17.3,-9998,10.91,2.220833333,,
466920,19880325,19.8,9.2,16.62,3.925,,
466920,19880326,17.6,0,6.54,3.495833333,,
466920,19880327,20.9,0,16.78,3.754166667,,
466920,19880328,18.7,0.2,13.58,1.683333333,,
466920,19880329,15.3,20.7,1.09,1.216666667,,
466920,19880330,14.8,26.1,1.2,1.366666667,,
466920,19880331,16.7,20,0.93,2.045833333,,
466920,19880401,16.4,27,1.2,1.0625,,
466920,19880402,15.7,7.1,1.76,1.220833333,,
466920,19880403,15.6,11.3,1.67,1.445833333,,
466920,19880404,18.8,1,25,4.454166667,,
466920,19880405,23,-9998,10.15,2.254166667,,
466920,19880406,20,39.5,2.02,1.116666667,,
466920,19880407,14.3,27.4,2.54,2.120833333,,
466920,19880408,15.6,0,19.68,4.341666667,,
466920,19880409,18.3,0,24.62,5.9125,,
466920,19880410,21.8,0,21.82,4.520833333,,
466920,19880411,23.2,0,13.24,2.1125,,
466920,19880412,20.1,2.7,4.28,2.158333333,,
466920,19880413,18,0,5.26,5.079166667,,
466920,19880414,19.4,0,9.45,4.845833333,,
466920,19880415,22.3,0,15.93,4.608333333,,
466920,19880416,22,13.3,5.11,0.85,,
466920,19880417,23.6,6.1,15.28,1.4125,,
466920,19880418,21.4,0.6,20.41,3.8625,,
466920,19880419,23.2,0,12.24,1.441666667,,
466920,19880420,21.7,65.5,2.51,1.004166667,,
466920,19880421,21.4,0.4,7.11,3.866666667,,
466920,19880422,16.5,43.7,3.12,3.7875,,
466920,19880423,17.5,4.4,11.07,1.454166667,,
466920,19880424,22.6,0,25.41,2.641666667,,
466920,19880425,24.7,0,27.2,1.9375,,
466920,19880426,24.9,20.8,19.08,1.1375,,
466920,19880427,23.1,18,8.09,1.6875,,
466920,19880428,24.8,-9998,5.39,1.5125,,
466920,19880429,23.1,54.2,2.79,1.4,,
466920,19880430,24.5,73.3,7.99,0.570833333,,
466920,19880501,27.1,0,16.32,0.954166667,,
466920,19880502,27.3,0,17.5,1.4125,,
466920,19880503,28.6,0,19.44,1.829166667,,
466920,19880504,27.8,-9998,10.97,1.716666667,,
466920,19880505,26.4,4.5,9.15,1.829166667,,
466920,19880506,27.2,0,15.64,1.15,,
466920,19880507,29.7,0,25.17,3.270833333,,
466920,19880508,22.8,0,5.48,4.929166667,,
466920,19880509,24.3,-9998,3.83,1.141666667,,
466920,19880510,24,1.5,5.49,2.779166667,,
466920,19880511,25.8,-9998,10.9,1.7625,,
466920,19880512,21.4,1,7.33,5.533333333,,
466920,19880513,25.1,0,17.89,3.841666667,,
466920,19880514,26.8,0,16.61,1.433333333,,
466920,19880515,23.6,8,6.94,4.129166667,,
466920,19880516,24.6,0.5,8.25,2.620833333,,
466920,19880517,25.6,-9998,11.67,2.520833333,,
466920,19880518,28.3,0,15.08,1.995833333,,
466920,19880519,28.6,-9998,13.37,1.233333333,,
466920,19880520,30.6,-9998,18.33,2.733333333,,
466920,19880521,28.2,7.4,6.85,1,,
466920,19880522,25.4,64.6,3.69,2.1,,
466920,19880523,21.7,32.4,4.09,4.375,,
466920,19880524,24.1,0.9,5.55,1.275,,
466920,19880525,24.1,28,4.17,0.754166667,,
466920,19880526,24.3,49,5.33,1.429166667,,
466920,19880527,25.2,-9998,6.95,1.229166667,,
466920,19880528,25.7,0.1,15.46,2.825,,
466920,19880529,26.2,10.1,17.52,3.258333333,,
466920,19880530,27.4,1.9,23.08,5.920833333,,
466920,19880531,30,-9998,24.73,3.775,,
466920,19880601,26.8,26,9.06,1.9,,
466920,19880602,21.6,8,3.05,2.779166667,,
466920,19880603,25,0,26.89,1.7,,
466920,19880604,27.2,0,26.88,2.116666667,,
466920,19880605,27.2,0.4,20.44,4.470833333,,
466920,19880606,28.6,0.3,18.84,2.1625,,
466920,19880607,27.3,12.4,10.99,1.083333333,,
466920,19880608,28.5,0,19.72,1.516666667,,
466920,19880609,29.3,0,18.48,2.0625,,
466920,19880610,29.9,0,19,2.1,,
466920,19880611,30.6,0,21.79,1.691666667,,
466920,19880612,30.7,0,22,3.129166667,,
466920,19880613,29.9,0,15.5,2.225,,
466920,19880614,29.3,-9998,12.38,1.566666667,,
466920,19880615,31.2,-9998,26.24,2.583333333,,
466920,19880616,30.2,0,22.04,2.304166667,,
466920,19880617,28.1,54.5,12.03,1.55,,
466920,19880618,27.6,15,12.9,1.283333333,,
466920,19880619,28.9,0,17.59,2.054166667,,
466920,19880620,30.1,0,22.89,2.170833333,,
466920,19880621,29.5,0.2,13.58,1.666666667,,
466920,19880622,29.5,0,13.73,1.445833333,,
466920,19880623,29.4,0,16.65,1.641666667,,
466920,19880624,28.4,0.6,8.9,1.183333333,,
466920,19880625,28.3,24,13.85,1.545833333,,
466920,19880626,27.5,34,14.12,1.1625,,
466920,19880627,28,97,17.58,1.391666667,,
466920,19880628,28,19.5,12.29,1.170833333,,
466920,19880629,29.4,0,17.69,1.775,,
466920,19880630,31.1,0,22.03,1.9,,
466920,19880701,31.6,0,21.85,1.933333333,,
466920,19880702,31.5,-9998,22.77,1.804166667,,
466920,19880703,31.8,0,21.59,1.533333333,,
466920,19880704,31.9,0,17.89,1.566666667,,
466920,19880705,32.4,0,25.59,1.7625,,
466920,19880706,31.4,0,24.98,2.1125,,
466920,19880707,30.2,0,24.96,3.275,,
466920,19880708,30.9,0.3,24.46,3.4375,,
466920,19880709,31.9,-9998,22.69,4.358333333,,
466920,19880710,32.1,0.6,25.89,4.433333333,,
466920,19880711,31.2,-9998,12.55,1.7375,,
466920,19880712,31.3,0,16.09,1.679166667,,
466920,19880713,31.2,0,16.77,1.520833333,,
466920,19880714,30.3,41.5,11.66,1.616666667,,
466920,19880715,29.9,-9998,17.67,1.954166667,,
466920,19880716,31.1,0,23.25,1.820833333,,
466920,19880717,32,0,23.3,2.120833333,,
466920,19880718,32.6,0,28.15,6.154166667,,
466920,19880719,30.7,10.5,12.45,2.079166667,,
466920,19880720,30.3,2.4,19.23,1.641666667,,
466920,19880721,30.2,0,15.41,2.0375,,
466920,19880722,31.1,0,20.53,2.045833333,,
466920,19880723,31.1,0,19.38,1.9125,,
466920,19880724,32,0,25.11,1.858333333,,
466920,19880725,32.5,0,25.52,1.895833333,,
466920,19880726,30.8,5,16.09,2.941666667,,
466920,19880727,27.4,92,11.05,1.504166667,,
466920,19880728,28.7,-9998,16.69,1.954166667,,
466920,19880729,29.2,0,17.9,2.3375,,
466920,19880730,29.9,-9998,23.8,2.283333333,,
466920,19880731,31.4,0,25.56,4.320833333,,
466920,19880801,31.4,0,27.06,3.920833333,,
466920,19880802,30.8,0,18.27,1.9625,,
466920,19880803,30.7,0,15.64,1.995833333,,
466920,19880804,31.5,0,24.2,2.0375,,
466920,19880805,29.9,9.5,15.71,1.4125,,
466920,19880806,30.1,0,23.16,1.979166667,,
466920,19880807,30.5,0,20.52,2.3,,
466920,19880808,30.2,0.9,16.44,2.258333333,,
466920,19880809,30.4,0,19.05,2.6625,,
466920,19880810,29.9,0.8,19.38,3.316666667,,
466920,19880811,29.5,0,15.38,1.616666667,,
466920,19880812,28.4,65,12.09,1.295833333,,
466920,19880813,29,0,13.01,1.5875,,
466920,19880814,28.7,17.4,15.92,1.6875,,
466920,19880815,28.2,68.5,12.97,1.345833333,,
466920,19880816,28.4,3.5,16.7,1.929166667,,
466920,19880817,28.3,2.9,13.01,1.645833333,,
466920,19880818,30.4,0,23.7,2.479166667,,
466920,19880819,30.9,0,19.69,2.625,,
466920,19880820,31.4,0,26.01,3.358333333,,
466920,19880821,31.8,0,25.16,3.025,,
466920,19880822,32.3,0,26.09,2.920833333,,
466920,19880823,31.3,0,25.29,2.070833333,,
466920,19880824,30.8,0,18.53,2.425,,
466920,19880825,30.4,0,16.92,2.133333333,,
466920,19880826,30,0,18.95,1.570833333,,
466920,19880827,29.4,103.2,17.09,1.8125,,
466920,19880828,27.7,38.5,12.76,1.475,,
466920,19880829,27.1,27,12.2,1.195833333,,
466920,19880830,27.6,36.5,11.71,1.070833333,,
466920,19880831,27.4,18.5,10.77,1.125,,
466920,19880901,29.2,0,13.7,2.6875,,
466920,19880902,29.8,0,16.45,2.075,,
466920,19880903,29.3,0.3,12.54,1.254166667,,
466920,19880904,29.4,0,16.51,2.2,,
466920,19880905,30.3,0,19.78,1.870833333,,
466920,19880906,28.4,28,7.25,1.520833333,,
466920,19880907,27.7,27,13.01,1.6625,,
466920,19880908,29.1,-9998,19.82,2.679166667,,
466920,19880909,28.7,-9998,13.87,2.104166667,,
466920,19880910,29.7,0,18.4,2.004166667,,
466920,19880911,30.3,0,20.64,1.854166667,,
466920,19880912,28.6,0,12.06,3.4625,,
466920,19880913,28.6,0,18.3,4.029166667,,
466920,19880914,27.9,0,21.93,2.595833333,,
466920,19880915,28.4,0,20.81,2.516666667,,
466920,19880916,28.1,51.2,20.11,3.241666667,,
466920,19880917,25.9,86.5,3.09,2.679166667,,
466920,19880918,27.8,13.5,16.85,5.270833333,,
466920,19880919,26.3,120,7.75,4.341666667,,
466920,19880920,27.1,29,18.44,5,,
466920,19880921,26.7,56,4.01,5.508333333,,
466920,19880922,27.3,4.7,6.71,1.933333333,,
466920,19880923,27.8,25,11.06,0.875,,
466920,19880924,26.6,42.5,5.51,1.666666667,,
466920,19880925,23.1,5.5,2.87,1.841666667,,
466920,19880926,21.8,8.4,3.42,1.658333333,,
466920,19880927,22.8,2.7,3.68,1.941666667,,
466920,19880928,24.2,0.5,7.19,3.325,,
466920,19880929,24.9,11,6.93,4.995833333,,
466920,19880930,25.2,116,4.1,3.766666667,,
466920,19881001,24.8,58.5,3.28,3.166666667,,
466920,19881002,24.8,2.1,4.18,4.004166667,,
466920,19881003,25,-9998,14.07,5.254166667,,
466920,19881004,25.5,-9998,7.96,4.8125,,
466920,19881005,25.9,12.1,4.55,3.125,,
466920,19881006,23.3,0.3,2.53,1.404166667,,
466920,19881007,23,0,7.66,1.854166667,,
466920,19881008,24.1,-9998,19.77,2.391666667,,
466920,19881009,24.8,1.3,9.32,4.583333333,,
466920,19881010,26.2,-9998,11.04,6.233333333,,
466920,19881011,28.7,0,13.1,4.7,,
466920,19881012,27.4,-9998,11.17,3.645833333,,
466920,19881013,23.3,3.5,5.17,3.870833333,,
466920,19881014,23,-9998,8.9,3.220833333,,
466920,19881015,24.4,0,14.55,4.6875,,
466920,19881016,25.7,0,20.57,4.591666667,,
466920,19881017,25.7,0,20.19,4.15,,
466920,19881018,24.8,0.1,7.69,3.925,,
466920,19881019,24.6,0.4,17.76,4.591666667,,
466920,19881020,26.2,-9998,9.42,3.770833333,,
466920,19881021,27.3,-9998,15.26,6.233333333,,
466920,19881022,26.7,1.4,9.17,5.133333333,,
466920,19881023,27.6,0,16.9,4.816666667,,
466920,19881024,27.3,-9998,17.38,5.220833333,,
466920,19881025,23.9,12.5,2.48,6.683333333,,
466920,19881026,24.9,50.9,3.78,6.654166667,,
466920,19881027,24.9,6,7.25,6.154166667,,
466920,19881028,21.8,21,2.56,3.170833333,,
466920,19881029,19.3,7.6,2.78,2.05,,
466920,19881030,20.3,0.6,3.72,1.941666667,,
466920,19881031,21.2,1.1,8.77,3.295833333,,
466920,19881101,24.6,0,17.49,4.575,,
466920,19881102,21.5,11.1,3.42,2.2875,,
466920,19881103,20.9,2.2,7.09,3.320833333,,
466920,19881104,21.1,0,10.27,3.1875,,
466920,19881105,21.3,0,15.11,3.729166667,,
466920,19881106,21.5,0,8.56,4.575,,
466920,19881107,21.9,0,13.87,4.85,,
466920,19881108,23.7,0,16.13,5.441666667,,
466920,19881109,22.9,0.5,4.91,4.754166667,,
466920,19881110,19.6,15.4,1.98,3.375,,
466920,19881111,19,4.6,6.22,3.7875,,
466920,19881112,20.3,0,4.96,4.5125,,
466920,19881113,21.4,-9998,9.12,0.795833333,,
466920,19881114,20.7,10.7,4.83,2.525,,
466920,19881115,22.2,5.1,3.95,2.3875,,
466920,19881116,21.2,6.3,3.3,2.845833333,,
466920,19881117,19.8,14.9,1.45,1.483333333,,
466920,19881118,18.7,0.4,8.23,1.979166667,,
